item_type_id,amount,blueprint_type_id
28361,5,28277
28362,5,28277
28364,4,28277
28366,1,28277
34,161,28279
35,20,28279
37,1,28279
38,1,28279
28361,1,28279
28362,1,28279
28363,1,28279
34,484,28281
35,62,28281
37,2,28281
38,1,28281
11399,1,28281
28361,5,28281
28362,5,28281
28364,4,28281
28366,1,28281
34,940,28283
35,48,28283
36,46,28283
37,1,28283
38,2,28283
39,1,28283
28361,2,28283
28362,2,28283
28363,2,28283
28364,1,28283
34,856,28285
35,2,28285
36,202,28285
37,10,28285
39,2,28285
11399,2,28285
28361,10,28285
28362,9,28285
28363,7,28285
28364,6,28285
28366,1,28285
34,77,28287
35,1489,28287
38,1,28287
40,1,28287
28361,4,28287
28362,4,28287
28363,3,28287
28364,3,28287
28365,2,28287
34,232,28289
35,4468,28289
38,2,28289
40,4,28289
11399,2,28289
28361,21,28289
28362,18,28289
28363,14,28289
28364,12,28289
28365,7,28289
28366,3,28289
34,2554,28291
36,188,28291
37,2,28291
39,1,28291
40,2,28291
28361,4,28291
28362,4,28291
28363,3,28291
28364,3,28291
28365,2,28291
34,7664,28293
36,564,28293
37,8,28293
38,2,28293
39,4,28293
40,2,28293
11399,2,28293
28361,21,28293
28362,18,28293
28363,14,28293
28364,12,28293
28365,7,28293
28366,3,28293
34,817,28295
35,90,28295
36,56,28295
37,2,28295
38,2,28295
28361,2,28295
28362,2,28295
28363,2,28295
28364,1,28295
34,1226,28297
35,135,28297
36,84,28297
37,2,28297
38,2,28297
11399,2,28297
28361,10,28297
28362,9,28297
28363,7,28297
28364,6,28297
28366,1,28297
34,789,28299
35,162,28299
36,34,28299
39,1,28299
28361,2,28299
28362,2,28299
28363,2,28299
28364,1,28299
34,2368,28301
35,244,28301
36,51,28301
39,1,28301
11399,2,28301
28361,10,28301
28362,9,28301
28363,7,28301
28364,6,28301
28366,1,28301
34,285,28303
35,2,28303
36,2,28303
38,1,28303
28361,1,28303
28362,1,28303
28363,1,28303
34,424,28305
35,6,28305
36,6,28305
38,4,28305
11399,1,28305
28361,5,28305
28362,5,28305
28363,4,28305
28366,1,28305
34,1784,28307
35,218,28307
37,14,28307
38,8,28307
39,2,28307
28361,4,28307
28362,4,28307
28363,3,28307
28364,3,28307
28365,2,28307
34,5352,28309
35,656,28309
37,42,28309
38,24,28309
39,8,28309
11399,2,28309
28361,21,28309
28362,18,28309
28363,14,28309
28364,12,28309
28365,7,28309
28366,3,28309
34,224,28325
35,178,28325
37,1,28325
34,148,28327
35,15,28327
37,3,28327
34,24,28329
35,19,28329
34,2240,28331
35,1780,28331
37,10,28331
34,412,28333
35,522,28333
34,261,28335
35,107,28335
36,13,28335
37,2,28335
34,106,28337
36,1,28337
37,2,28337
34,4120,28339
35,5220,28339
21009,8,28353
21013,8,28353
21017,6,28353
21019,10,28353
21021,10,28353
21023,8,28353
21025,10,28353
21027,20,28353
21029,5,28353
21035,30,28353
21037,40,28353
24547,30,28353
24558,30,28353
24560,15,28353
34,50000,28368
39,830,28368
40,1665,28368
34,2932,28376
35,2633,28376
38,6,28376
39,2,28376
34,2932,28378
35,2633,28378
38,6,28378
39,2,28378
34,2932,28380
35,2633,28380
38,6,28380
39,2,28380
34,2932,28382
35,2633,28382
38,6,28382
39,2,28382
34,2932,28384
35,2633,28384
38,6,28384
39,2,28384
34,52500,28386
39,870,28386
40,1750,28386
34,55000,28448
39,915,28448
40,1830,28448
35,60000,28449
39,1705,28449
40,850,28449
35,66000,28450
39,1875,28450
40,935,28450
35,63000,28451
39,1790,28451
40,895,28451
34,190000,28452
38,1655,28452
39,3315,28452
34,209000,28453
38,1820,28453
39,3645,28453
34,199500,28454
38,1740,28454
39,3480,28454
34,127500,28455
38,2500,28455
39,1250,28455
34,140250,28456
38,2750,28456
39,1375,28456
34,133875,28457
38,2625,28457
39,1315,28457
34,37000,28458
36,37000,28458
37,7000,28458
39,1710,28458
34,38850,28459
36,38850,28459
37,7350,28459
39,1800,28459
34,40700,28460
36,40700,28460
37,7700,28460
39,1880,28460
35,3190,28462
37,7790,28462
38,3890,28462
39,350,28462
35,2900,28461
37,7080,28461
38,3540,28461
39,320,28461
35,3050,28463
37,7430,28463
38,3720,28463
39,340,28463
34,6500,28464
35,2600,28464
36,600,28464
37,2120,28464
38,4240,28464
39,280,28464
34,7170,28465
35,2860,28465
36,660,28465
37,2330,28465
38,4660,28465
39,310,28465
34,6830,28466
35,2730,28466
36,630,28466
37,2230,28466
38,4450,28466
39,290,28466
34,3885,28467
35,6555,28467
36,7770,28467
38,3885,28467
39,120,28467
34,4275,28468
35,7215,28468
36,8550,28468
38,4275,28468
39,135,28468
34,4080,28469
35,6885,28469
36,8160,28469
38,4080,28469
39,120,28469
34,12750,28471
36,25500,28471
37,12750,28471
34,11580,28470
36,23190,28470
37,11580,28470
34,12150,28472
36,24360,28472
37,12150,28472
11399,1114,28473
11399,1060,28474
11399,1166,28475
34,16900,28477
35,6750,28477
37,16900,28477
34,15350,28476
35,6150,28476
37,15350,28476
34,16100,28478
35,6450,28478
37,16100,28478
34,372750,28488
35,47250,28488
40,735,28488
34,390500,28489
35,49500,28489
40,770,28489
34,355000,28490
35,45000,28490
40,700,28490
34,26900,28479
35,53800,28479
36,26900,28479
34,25600,28480
35,51200,28480
36,25600,28480
34,28200,28481
35,56300,28481
36,28200,28481
34,126600,28482
35,8850,28482
36,18000,28482
38,1650,28482
34,132900,28483
35,9300,28483
36,18900,28483
38,1800,28483
34,139200,28484
35,9750,28484
36,19800,28484
38,1800,28484
34,262500,28485
35,131100,28485
34,274800,28486
35,137400,28486
34,249900,28487
35,124800,28487
34,525000,28491
34,550000,28492
34,500000,28493
16272,50,28494
16273,25,28494
16275,1,28494
17887,300,28494
16272,50,28495
16273,25,28495
16274,300,28495
16275,1,28495
16272,500,28496
16273,1000,28496
16275,50,28496
16272,75,28497
16273,40,28497
16274,350,28497
16275,1,28497
16272,250,28498
16273,500,28498
16275,75,28498
16272,50,28499
16273,25,28499
16275,1,28499
17889,300,28499
16272,1000,28500
16273,500,28500
16275,25,28500
16272,125,28501
16273,500,28501
16275,125,28501
16272,75,28502
16273,40,28502
16275,1,28502
17888,350,28502
16272,75,28503
16273,40,28503
16275,1,28503
17889,350,28503
16272,75,28504
16273,40,28504
16275,1,28504
17887,350,28504
16272,50,28505
16273,25,28505
16275,1,28505
17888,300,28505
34,500,28512
35,250,28512
34,776,28515
35,713,28515
36,476,28515
34,452,28517
35,267,28517
36,301,28517
37,177,28517
39,2,28517
34,452,28519
35,267,28519
36,301,28519
37,177,28519
39,2,28519
34,806,28521
35,628,28521
36,26,28521
34,23084,28523
35,18525,28523
38,3,28523
39,2,28523
34,39632,28525
35,30434,28525
37,85,28525
38,12,28525
39,1,28525
40,1,28525
34,34508,28527
35,27433,28527
37,2,28527
38,6,28527
40,1,28527
34,27804,28529
35,21799,28529
36,513,28529
37,16,28529
38,3,28529
34,687,28531
35,289,28531
36,371,28531
40,1,28531
34,1004,28533
35,775,28533
38,3,28533
34,5412,28535
35,4063,28535
36,1451,28535
39,1,28535
40,1,28535
34,9160,28537
35,5845,28537
36,6,28537
38,3,28537
40,1,28537
34,9160,28539
35,5845,28539
36,6,28539
38,3,28539
40,1,28539
34,9160,28541
35,5845,28541
36,6,28541
38,3,28541
40,1,28541
34,9160,28543
35,5845,28543
36,6,28543
38,3,28543
40,1,28543
34,36212,28546
35,30009,28546
34,599,28548
35,452,28548
36,1,28548
37,1,28548
34,13987,28551
35,1186,28551
36,60,28551
34,599,28553
35,452,28553
36,1,28553
37,1,28553
34,599,28555
35,452,28555
36,1,28555
37,1,28555
34,5451,28558
35,3638,28558
38,3,28558
40,1,28558
34,599,28560
35,452,28560
36,1,28560
37,1,28560
34,2158,28562
35,419,28562
36,161,28562
37,1,28562
38,4,28562
34,1216,28564
36,572,28564
37,4,28564
39,6,28564
40,2,28564
34,2932,28566
35,2633,28566
38,6,28566
39,2,28566
34,608,28577
36,286,28577
37,2,28577
39,3,28577
40,1,28577
11399,3,28577
34,608,28579
36,286,28579
37,2,28579
39,3,28579
40,1,28579
11399,3,28579
34,2468069,28584
35,596244,28584
36,226768,28584
37,37464,28584
38,11392,28584
39,1632,28584
40,815,28584
21013,4,28607
21019,8,28607
21027,34,28607
21035,6,28607
21037,14,28607
24558,6,28607
24560,4,28607
38,400,28613
34,12542,28647
35,7542,28647
36,1954,28647
37,2125,28647
38,890,28647
39,985,28647
40,533,28647
34,5,28651
35,15,28651
36,20,28651
37,1,28651
38,1,28651
40,1,28651
16275,10,28651
16681,1,28651
16682,1,28651
34,12000,28653
35,8000,28653
36,5000,28653
37,2000,28653
38,1000,28653
39,12005,28653
40,1495,28653
34,59540,28655
35,32458,28655
36,15432,28655
37,8424,28655
38,2542,28655
39,92,28655
40,18,28655
34,416769,28660
35,104214,28660
36,26107,28660
37,6518,28660
38,1629,28660
39,394,28660
40,147,28660
3828,300,28660
11399,650,28660
11532,250,28660
11537,575,28660
11539,4000,28660
11543,25000,28660
11549,150,28660
11554,2000,28660
11557,2530,28660
34,405506,28662
35,101414,28662
36,25417,28662
37,6342,28662
38,1583,28662
39,375,28662
40,115,28662
3828,300,28662
11399,650,28662
11531,250,28662
11535,575,28662
11541,4000,28662
11545,25000,28662
11547,150,28662
11553,2000,28662
11556,2530,28662
34,405506,28666
35,101414,28666
36,25445,28666
37,6345,28666
38,1582,28666
39,373,28666
40,107,28666
3828,300,28666
11399,650,28666
11530,250,28666
11536,575,28666
11538,4000,28666
11542,25000,28666
11548,150,28666
11551,2000,28666
11555,2530,28666
40,1,28671
28686,15,28671
40,1,28673
28687,15,28673
40,1,28675
28688,15,28675
40,1,28677
28689,15,28677
40,1,28679
28690,15,28679
40,1,28681
28691,15,28681
40,1,28683
28693,15,28683
40,1,28685
28692,15,28685
34,416769,28711
35,104214,28711
36,26107,28711
37,6518,28711
38,1627,28711
39,388,28711
40,123,28711
3828,300,28711
11399,650,28711
11533,250,28711
11534,575,28711
11540,4000,28711
11544,25000,28711
11550,150,28711
11552,2000,28711
11558,2530,28711
34,2596,28730
35,827,28730
40,1,28730
37,56,28732
38,44,28732
34,2596,28734
35,827,28734
40,1,28734
34,2596,28736
35,827,28736
40,1,28736
34,2596,28738
35,827,28738
40,1,28738
34,8236,28741
35,2463,28741
36,889,28741
37,135,28741
38,133,28741
34,824,28743
35,58,28743
36,26,28743
38,4,28743
34,3045,28745
35,2492,28745
36,163,28745
34,1701,28747
35,410,28747
36,161,28747
37,5,28747
34,6792,28749
35,3552,28749
36,2025,28749
37,1500,28749
38,100,28749
34,1192,28751
35,433,28751
36,107,28751
34,110560,28753
35,31050,28753
36,5062,28753
37,1100,28753
38,430,28753
39,80,28753
40,42,28753
34,88792,28755
35,27552,28755
36,7025,28755
38,670,28755
40,79,28755
34,424,28757
35,644,28757
34,424,28759
35,644,28759
34,251968,28771
35,83728,28771
36,46640,28771
37,12256,28771
38,2832,28771
39,1280,28771
40,320,28771
34,62992,28773
35,20932,28773
36,11660,28773
37,3064,28773
38,708,28773
39,320,28773
40,80,28773
34,15748,28775
35,5233,28775
36,2915,28775
37,766,28775
38,177,28775
39,80,28775
40,20,28775
34,464,28777
35,60,28777
36,2,28777
37,66,28777
34,676,28779
35,203,28779
36,280,28779
37,39,28779
38,2,28779
39,1,28779
34,17044,28781
35,16211,28781
36,12257,28781
37,789,28781
39,1,28781
40,5,28781
34,4720,28783
35,2844,28783
36,758,28783
38,18,28783
39,3,28783
40,1,28783
34,9532,28785
35,6285,28785
36,2253,28785
37,1,28785
39,5,28785
40,1,28785
34,10996,28787
35,10435,28787
36,7524,28787
37,208,28787
38,5,28787
40,3,28787
34,84250,28789
35,27600,28789
36,6890,28789
38,640,28789
40,76,28789
3828,1500,28845
11399,2500,28845
21025,20,28845
29055,443,28845
29059,518,28845
29071,422,28845
29093,704,28845
29097,704,28845
29101,449,28845
29107,1013,28845
3828,1500,28847
11399,2500,28847
21025,20,28847
29043,449,28847
29045,704,28847
29049,1013,28847
29065,443,28847
29075,704,28847
29079,518,28847
29089,422,28847
3828,1500,28849
11399,2500,28849
21025,20,28849
29041,1013,28849
29051,518,28849
29061,422,28849
29069,443,28849
29081,704,28849
29085,704,28849
29091,449,28849
3828,1500,28851
11399,2500,28851
21025,20,28851
29039,518,28851
29053,422,28851
29067,449,28851
29073,704,28851
29095,443,28851
29103,704,28851
29109,1013,28851
25595,100,28889
25598,68,28889
25601,118,28889
25595,100,28891
25598,68,28891
25601,118,28891
25595,100,28893
25598,68,28893
25601,118,28893
25595,100,28895
25598,68,28895
25601,118,28895
35,4,29000
37,3,29000
38,3,29000
39,1,29000
40,1,29000
35,4,29002
37,3,29002
38,3,29002
39,1,29002
40,1,29002
34,11,29004
35,6,29004
37,7,29004
38,5,29004
39,42,29004
40,27,29004
35,4,29006
37,3,29006
38,3,29006
39,1,29006
40,1,29006
35,4,29008
37,3,29008
38,3,29008
39,1,29008
40,1,29008
35,4,29010
37,3,29010
38,3,29010
39,1,29010
40,1,29010
35,4,29012
37,3,29012
38,3,29012
39,1,29012
40,1,29012
35,4,29014
37,3,29014
38,3,29014
39,1,29014
40,1,29014
35,4,29016
37,3,29016
38,3,29016
39,1,29016
40,1,29016
16672,800,29040
16670,2000,29042
16678,1500,29042
16673,2000,29044
16678,800,29044
16683,10,29044
16673,2000,29046
16679,1000,29046
16681,10,29046
16672,2000,29048
16680,60,29048
16681,20,29048
16673,2000,29050
16678,1500,29050
16670,800,29052
16672,1200,29054
16680,30,29054
16683,10,29054
16671,2000,29056
16681,10,29056
16682,20,29056
16671,2000,29058
16680,60,29058
16681,20,29058
16671,800,29060
16670,1200,29062
16680,30,29062
16683,10,29062
16672,2300,29064
16679,700,29064
16682,10,29064
16673,2000,29066
16681,10,29066
16682,20,29066
16672,2000,29068
16678,800,29068
16683,10,29068
16670,2000,29070
16681,10,29070
16682,20,29070
16671,1200,29072
16680,30,29072
16683,10,29072
16672,1500,29074
16680,50,29074
16681,20,29074
16673,1500,29076
16680,50,29076
16681,20,29076
16673,2000,29078
16680,60,29078
16681,20,29078
16673,800,29080
16670,2000,29082
16679,1000,29082
16681,10,29082
16670,2300,29084
16679,700,29084
16682,10,29084
16670,1500,29086
16680,50,29086
16681,20,29086
16670,2000,29088
16680,60,29088
16681,20,29088
16673,1200,29090
16680,30,29090
16683,10,29090
16670,2000,29092
16678,800,29092
16683,10,29092
16671,1500,29094
16680,50,29094
16681,20,29094
16672,2000,29096
16681,10,29096
16682,20,29096
16671,2000,29098
16679,1000,29098
16681,10,29098
16671,2300,29100
16679,700,29100
16682,10,29100
16671,2000,29102
16678,800,29102
16683,10,29102
16672,2000,29104
16679,1000,29104
16681,10,29104
16673,2300,29106
16679,700,29106
16682,10,29106
16671,2000,29108
16678,1500,29108
16672,2000,29110
16678,1500,29110
29203,1,29204
34,275,29227
35,110,29227
34,12456,29249
35,888,29249
36,599,29249
37,52,29249
39,6,29249
40,2,29249
34,2500,29329
34,2500,29331
34,2500,29333
34,2500,29335
34,510000,29339
35,190000,29339
36,47000,29339
37,7500,29339
38,2100,29339
39,490,29339
40,100,29339
34,570000,29338
35,180000,29338
36,46000,29338
37,6500,29338
38,2200,29338
39,500,29338
40,120,29338
34,490000,29341
35,160000,29341
36,43000,29341
37,7700,29341
38,2800,29341
39,560,29341
40,110,29341
34,530000,29345
35,110000,29345
36,45000,29345
37,10000,29345
38,2900,29345
39,590,29345
40,95,29345
30002,8,29985
30464,15,29985
30470,1,29985
30474,20,29985
30476,2,29985
30002,8,29987
30464,15,29987
30470,1,29987
30474,20,29987
30476,2,29987
30002,8,29989
30464,15,29989
30470,1,29989
30474,20,29989
30476,2,29989
30002,8,29991
30464,15,29991
30470,1,29991
30474,20,29991
30476,2,29991
34,10,30014
35,11,30014
36,25,30014
37,10,30014
38,4,30014
34,3,30029
35,8,30029
36,13,30029
37,1,30029
38,1,30029
40,1,30029
16275,6,30029
34,500,30329
35,150,30329
34,300,30343
35,150,30343
21592,32,30387
21593,20,30387
21594,10,30387
21595,4,30387
21596,2,30387
34,7264,30421
35,6739,30421
36,197,30421
37,2,30421
34,7264,30423
35,6739,30423
36,197,30423
37,2,30423
34,7264,30425
35,6739,30425
36,197,30425
37,2,30425
34,756,30833
35,165,30833
36,423,30833
37,4,30833
40,2,30833
34,756,30835
35,165,30835
36,423,30835
37,4,30835
40,2,30835
34,756,30837
35,165,30837
36,423,30837
37,4,30837
40,2,30837
34,956,30840
35,2,30840
36,48,30840
34,2500,30843
25590,2,30988
25601,3,30988
25605,3,30988
25590,250,30994
25601,375,30994
25605,325,30994
25590,2,30998
25601,3,30998
25605,3,30998
25590,8,31000
25601,15,31000
25605,13,31000
25590,200,31002
25601,375,31002
25605,325,31002
25609,1,31004
25620,1,31004
25624,1,31004
25609,1,31006
25620,3,31006
25624,2,31006
25609,40,31008
25620,75,31008
25624,65,31008
25590,2,31010
25601,3,31010
25605,3,31010
25590,8,31012
25601,15,31012
25605,13,31012
25590,200,31014
25601,375,31014
25605,325,31014
25609,1,31016
25620,1,31016
25624,1,31016
25609,1,31018
25620,3,31018
25624,2,31018
25609,40,31020
25620,75,31020
25624,65,31020
25590,2,31022
25601,3,31022
25605,3,31022
25590,8,31024
25601,15,31024
25605,13,31024
25590,200,31026
25601,375,31026
25605,325,31026
25609,1,31028
25620,1,31028
25624,1,31028
25609,1,31030
25620,3,31030
25624,2,31030
25609,40,31032
25620,75,31032
25624,65,31032
25590,2,31034
25601,3,31034
25605,3,31034
25590,8,31036
25601,15,31036
25605,13,31036
25590,200,31038
25601,375,31038
25605,325,31038
25609,1,31040
25620,1,31040
25624,1,31040
25609,1,31042
25620,3,31042
25624,2,31042
25609,40,31044
25620,75,31044
25624,65,31044
25590,3,31046
25601,4,31046
25605,4,31046
25590,12,31048
25601,18,31048
25605,16,31048
25609,60,31050
25620,90,31050
25624,80,31050
25609,1,31052
25620,1,31052
25624,1,31052
25609,2,31054
25620,3,31054
25624,3,31054
25590,10,31056
25601,15,31056
25605,13,31056
25609,1,31058
25620,1,31058
25624,1,31058
25609,2,31060
25620,3,31060
25624,2,31060
25609,50,31062
25620,75,31062
25624,65,31062
25590,3,31064
25601,4,31064
25605,4,31064
25590,12,31066
25601,18,31066
25605,16,31066
25590,300,31068
25601,450,31068
25605,400,31068
25609,1,31070
25620,1,31070
25624,1,31070
25609,2,31072
25620,3,31072
25624,3,31072
25590,12,31074
25601,18,31074
25605,16,31074
25590,300,31076
25601,450,31076
25605,400,31076
25609,1,31078
25620,1,31078
25624,1,31078
25609,2,31080
25620,3,31080
25624,3,31080
25609,60,31082
25620,90,31082
25624,80,31082
25590,3,31084
25601,4,31084
25605,4,31084
25590,12,31086
25601,18,31086
25605,16,31086
25590,300,31088
25601,450,31088
25605,400,31088
25609,1,31090
25620,1,31090
25624,1,31090
25609,2,31092
25620,3,31092
25624,3,31092
25609,60,31094
25620,90,31094
25624,80,31094
25599,3,31106
25600,4,31106
25602,1,31106
25599,16,31108
25600,18,31108
25602,6,31108
25599,400,31110
25600,450,31110
25602,150,31110
25618,1,31112
25619,1,31112
25621,1,31112
25618,3,31114
25619,4,31114
25621,1,31114
25618,80,31116
25619,90,31116
25621,30,31116
25595,4,31118
25598,3,31118
25601,5,31118
25595,20,31120
25598,14,31120
25601,24,31120
25595,500,31122
25598,340,31122
25601,590,31122
25614,1,31124
25617,1,31124
25620,1,31124
25614,4,31126
25617,3,31126
25620,5,31126
25614,100,31128
25617,70,31128
25620,120,31128
25595,1,31130
25598,2,31130
25600,1,31130
25595,4,31132
25598,10,31132
25600,6,31132
25595,100,31134
25598,250,31134
25600,150,31134
25614,1,31136
25617,1,31136
25619,1,31136
25614,1,31138
25617,2,31138
25619,1,31138
25614,20,31140
25617,50,31140
25619,30,31140
25595,2,31142
25598,3,31142
25601,3,31142
25595,12,31144
25598,13,31144
25601,15,31144
25595,300,31146
25598,325,31146
25601,375,31146
25614,1,31148
25617,1,31148
25620,1,31148
25614,2,31150
25617,3,31150
25620,3,31150
25614,60,31152
25617,65,31152
25620,75,31152
25599,3,31154
25600,4,31154
25602,1,31154
25599,16,31156
25600,18,31156
25602,6,31156
25599,400,31158
25600,450,31158
25602,150,31158
25599,3,31160
25600,4,31160
25602,3,31160
25599,14,31162
25600,21,31162
25602,14,31162
25599,355,31164
25600,525,31164
25602,360,31164
25618,1,31166
25619,1,31166
25621,1,31166
25618,3,31168
25619,4,31168
25621,3,31168
25618,70,31170
25619,105,31170
25621,70,31170
25618,1,31172
25619,1,31172
25621,1,31172
25618,3,31174
25619,4,31174
25621,1,31174
25618,80,31176
25619,90,31176
25621,30,31176
25595,4,31178
25598,3,31178
25601,4,31178
25595,20,31180
25598,14,31180
25601,22,31180
25595,500,31182
25598,350,31182
25601,560,31182
25614,1,31184
25617,1,31184
25620,1,31184
25614,4,31186
25617,3,31186
25620,4,31186
25614,100,31188
25617,70,31188
25620,110,31188
25599,3,31190
25600,4,31190
25602,3,31190
25599,14,31192
25600,20,31192
25602,13,31192
25599,355,31194
25600,495,31194
25602,315,31194
25618,1,31196
25619,1,31196
25621,1,31196
25618,3,31198
25619,4,31198
25621,3,31198
25618,70,31200
25619,100,31200
25621,65,31200
25597,3,31202
25598,4,31202
25604,2,31202
25597,16,31204
25598,20,31204
25604,8,31204
25597,400,31206
25598,500,31206
25604,200,31206
25616,1,31208
25617,1,31208
25623,1,31208
25616,3,31210
25617,4,31210
25623,2,31210
25616,80,31212
25617,100,31212
25623,40,31212
25597,2,31214
25599,3,31214
25601,4,31214
25597,12,31216
25599,16,31216
25601,18,31216
25597,300,31218
25599,400,31218
25601,450,31218
25616,1,31221
25617,1,31221
25623,1,31221
25616,2,31223
25617,3,31223
25623,4,31223
25616,60,31225
25617,80,31225
25623,90,31225
25597,3,31227
25599,4,31227
25604,2,31227
25597,16,31229
25599,20,31229
25604,8,31229
25597,400,31231
25599,500,31231
25604,200,31231
25616,1,31233
25617,1,31233
25623,1,31233
25616,3,31235
25617,4,31235
25623,2,31235
25616,80,31237
25617,100,31237
25623,40,31237
25597,3,31239
25599,4,31239
25604,2,31239
25597,16,31241
25599,20,31241
25604,8,31241
25597,400,31243
25599,500,31243
25604,200,31243
25616,1,31245
25617,1,31245
25623,1,31245
25616,3,31247
25617,4,31247
25623,2,31247
25616,80,31249
25617,100,31249
25623,40,31249
25597,3,31251
25598,3,31251
25604,1,31251
25597,14,31253
25598,16,31253
25604,6,31253
25597,350,31255
25598,400,31255
25604,150,31255
25616,1,31257
25617,1,31257
25623,1,31257
25616,3,31259
25617,3,31259
25623,1,31259
25616,70,31261
25617,80,31261
25623,30,31261
25597,2,31263
25598,3,31263
25601,4,31263
25597,12,31265
25598,16,31265
25601,18,31265
25597,300,31267
25598,400,31267
25601,450,31267
25616,1,31269
25617,1,31269
25620,1,31269
25616,2,31271
25617,3,31271
25620,4,31271
25616,60,31273
25617,80,31273
25620,90,31273
25597,3,31275
25599,4,31275
25600,4,31275
25597,16,31277
25599,20,31277
25600,20,31277
25597,400,31279
25599,500,31279
25600,500,31279
25616,1,31281
25618,1,31281
25619,1,31281
25616,3,31283
25618,4,31283
25619,4,31283
25616,80,31285
25618,100,31285
25619,100,31285
25597,2,31287
25598,3,31287
25601,3,31287
25597,8,31289
25598,13,31289
25601,15,31289
25597,200,31291
25598,325,31291
25601,375,31291
25616,1,31293
25617,1,31293
25620,1,31293
25616,2,31295
25617,3,31295
25620,3,31295
25616,40,31297
25617,65,31297
25620,75,31297
25597,2,31299
25599,3,31299
25601,4,31299
25597,12,31301
25599,16,31301
25601,18,31301
25597,300,31303
25599,400,31303
25601,450,31303
25616,1,31305
25618,1,31305
25619,1,31305
25616,2,31307
25618,3,31307
25619,4,31307
25616,60,31309
25618,80,31309
25619,90,31309
25597,3,31311
25599,2,31311
25600,2,31311
25597,16,31313
25599,10,31313
25600,12,31313
25597,400,31315
25599,250,31315
25600,300,31315
25616,1,31317
25618,1,31317
25619,1,31317
25616,3,31319
25618,2,31319
25619,2,31319
25616,80,31321
25618,50,31321
25619,60,31321
25597,3,31323
25599,4,31323
25600,4,31323
25597,16,31325
25599,20,31325
25600,20,31325
25597,400,31327
25599,500,31327
25600,500,31327
25616,1,31329
25618,1,31329
25619,1,31329
25616,3,31331
25618,4,31331
25619,4,31331
25616,80,31333
25618,100,31333
25619,100,31333
25597,3,31335
25599,4,31335
25600,4,31335
25597,16,31337
25599,20,31337
25600,20,31337
25597,400,31339
25599,500,31339
25600,500,31339
25616,1,31341
25618,1,31341
25619,1,31341
25616,3,31343
25618,4,31343
25619,4,31343
25616,80,31345
25618,100,31345
25619,100,31345
25597,2,31347
25599,3,31347
25601,4,31347
25597,12,31349
25599,16,31349
25601,18,31349
25597,300,31351
25599,400,31351
25601,450,31351
25616,1,31353
25618,1,31353
25619,1,31353
25616,2,31355
25618,3,31355
25619,4,31355
25616,60,31357
25618,80,31357
25619,90,31357
25594,2,31359
25598,9,31359
25600,9,31359
25594,12,31361
25598,47,31361
25600,45,31361
25594,300,31363
25598,1175,31363
25600,1125,31363
25613,1,31365
25617,2,31365
25619,2,31365
25613,2,31367
25617,9,31367
25619,9,31367
25613,60,31369
25617,235,31369
25619,225,31369
25598,3,31371
25600,3,31371
25603,1,31371
25598,13,31373
25600,15,31373
25603,4,31373
25598,325,31375
25600,375,31375
25603,100,31375
25617,1,31377
25619,1,31377
25622,1,31377
25617,3,31379
25619,3,31379
25622,1,31379
25617,65,31381
25619,75,31381
25622,20,31381
25594,2,31383
25598,3,31383
25601,3,31383
25594,8,31385
25598,13,31385
25601,15,31385
25594,200,31387
25598,325,31387
25601,375,31387
25613,1,31389
25617,1,31389
25620,1,31389
25613,2,31391
25617,3,31391
25620,3,31391
25613,40,31393
25617,65,31393
25620,75,31393
25594,2,31395
25598,3,31395
25601,3,31395
25594,8,31397
25598,13,31397
25601,15,31397
25594,200,31399
25598,325,31399
25601,375,31399
25613,1,31401
25617,1,31401
25620,1,31401
25613,2,31403
25617,3,31403
25620,3,31403
25613,40,31405
25617,65,31405
25620,75,31405
25598,6,31407
25600,6,31407
25603,2,31407
25598,30,31409
25600,30,31409
25603,10,31409
25598,750,31411
25600,750,31411
25603,250,31411
25617,1,31413
25619,1,31413
25622,1,31413
25617,6,31415
25619,6,31415
25622,2,31415
25617,150,31417
25619,150,31417
25622,50,31417
25592,3,31419
25599,3,31419
25601,4,31419
25592,16,31421
25599,16,31421
25601,20,31421
25592,400,31423
25599,400,31423
25601,500,31423
25611,1,31425
25618,1,31425
25620,1,31425
25611,3,31427
25618,3,31427
25620,4,31427
25611,80,31429
25618,80,31429
25620,100,31429
25592,2,31431
25599,3,31431
25601,4,31431
25592,12,31433
25599,16,31433
25601,18,31433
25592,300,31435
25599,400,31435
25601,450,31435
25611,1,31437
25618,1,31437
25620,1,31437
25611,2,31439
25618,3,31439
25620,4,31439
25611,60,31441
25618,80,31441
25620,90,31441
25592,4,31443
25599,3,31443
25601,5,31443
25592,18,31445
25599,16,31445
25601,23,31445
25592,460,31447
25599,400,31447
25601,570,31447
25611,1,31449
25618,1,31449
25620,1,31449
25611,4,31451
25618,3,31451
25620,5,31451
25611,90,31453
25618,80,31453
25620,115,31453
25592,4,31455
25599,3,31455
25601,5,31455
25592,21,31457
25599,16,31457
25601,25,31457
25592,520,31459
25599,400,31459
25601,620,31459
25611,1,31461
25618,1,31461
25620,1,31461
25611,4,31463
25618,3,31463
25620,5,31463
25611,105,31465
25618,80,31465
25620,125,31465
25592,1,31467
25599,2,31467
25601,2,31467
25592,4,31469
25599,10,31469
25601,10,31469
25592,100,31471
25599,250,31471
25601,250,31471
25611,1,31473
25618,1,31473
25620,1,31473
25611,1,31475
25618,2,31475
25620,2,31475
