eve_id,name,m3
31262,Small Inverted Signal Field Projector I,5
31263,Small Inverted Signal Field Projector I Blueprint,0.01
31264,Medium Inverted Signal Field Projector I,10
31265,Medium Inverted Signal Field Projector I Blueprint,0.01
31266,Capital Inverted Signal Field Projector I,40
31267,Capital Inverted Signal Field Projector I Blueprint,0.01
31268,Small Inverted Signal Field Projector II,5
31269,Small Inverted Signal Field Projector II Blueprint,0.01
31270,Medium Inverted Signal Field Projector II,10
31271,Medium Inverted Signal Field Projector II Blueprint,0.01
31272,Capital Inverted Signal Field Projector II,40
31273,Capital Inverted Signal Field Projector II Blueprint,0.01
31274,Small Ionic Field Projector I,5
31275,Small Ionic Field Projector I Blueprint,0.01
31276,Medium Ionic Field Projector I,10
31277,Medium Ionic Field Projector I Blueprint,0.01
31278,Capital Ionic Field Projector I,40
31279,Capital Ionic Field Projector I Blueprint,0.01
31280,Small Ionic Field Projector II,5
31281,Small Ionic Field Projector II Blueprint,0.01
31282,Medium Ionic Field Projector II,10
31283,Medium Ionic Field Projector II Blueprint,0.01
31284,Capital Ionic Field Projector II,40
31285,Capital Ionic Field Projector II Blueprint,0.01
31286,Small Particle Dispersion Augmentor I,5
31287,Small Particle Dispersion Augmentor I Blueprint,0.01
31288,Medium Particle Dispersion Augmentor I,10
31289,Medium Particle Dispersion Augmentor I Blueprint,0.01
31290,Capital Particle Dispersion Augmentor I,40
31291,Capital Particle Dispersion Augmentor I Blueprint,0.01
31292,Small Particle Dispersion Augmentor II,5
31293,Small Particle Dispersion Augmentor II Blueprint,0.01
31294,Medium Particle Dispersion Augmentor II,10
31295,Medium Particle Dispersion Augmentor II Blueprint,0.01
31296,Capital Particle Dispersion Augmentor II,40
31297,Capital Particle Dispersion Augmentor II Blueprint,0.01
31298,Small Particle Dispersion Projector I,5
31299,Small Particle Dispersion Projector I Blueprint,0.01
31300,Medium Particle Dispersion Projector I,10
31301,Medium Particle Dispersion Projector I Blueprint,0.01
31302,Capital Particle Dispersion Projector I,40
31303,Capital Particle Dispersion Projector I Blueprint,0.01
31304,Small Particle Dispersion Projector II,5
31305,Small Particle Dispersion Projector II Blueprint,0.01
31306,Medium Particle Dispersion Projector II,10
31307,Medium Particle Dispersion Projector II Blueprint,0.01
31308,Capital Particle Dispersion Projector II,40
31309,Capital Particle Dispersion Projector II Blueprint,0.01
31310,Small Signal Focusing Kit I,5
31311,Small Signal Focusing Kit I Blueprint,0.01
31312,Medium Signal Focusing Kit I,10
31313,Medium Signal Focusing Kit I Blueprint,0.01
31314,Capital Signal Focusing Kit I,40
31315,Capital Signal Focusing Kit I Blueprint,0.01
31316,Small Signal Focusing Kit II,5
31317,Small Signal Focusing Kit II Blueprint,0.01
31318,Medium Signal Focusing Kit II,10
31319,Medium Signal Focusing Kit II Blueprint,0.01
31320,Capital Signal Focusing Kit II,40
31321,Capital Signal Focusing Kit II Blueprint,0.01
31322,Small Targeting System Subcontroller I,5
31323,Small Targeting System Subcontroller I Blueprint,0.01
31324,Medium Targeting System Subcontroller I,10
31325,Medium Targeting System Subcontroller I Blueprint,0.01
31326,Capital Targeting System Subcontroller I,40
31327,Capital Targeting System Subcontroller I Blueprint,0.01
31328,Small Targeting System Subcontroller II,5
31329,Small Targeting System Subcontroller II Blueprint,0.01
31330,Medium Targeting System Subcontroller II,10
31331,Medium Targeting System Subcontroller II Blueprint,0.01
31332,Capital Targeting System Subcontroller II,40
31333,Capital Targeting System Subcontroller II Blueprint,0.01
31334,Small Targeting Systems Stabilizer I,5
31335,Small Targeting Systems Stabilizer I Blueprint,0.01
31336,Medium Targeting Systems Stabilizer I,10
31337,Medium Targeting Systems Stabilizer I Blueprint,0.01
31338,Capital Targeting Systems Stabilizer I,40
31339,Capital Targeting Systems Stabilizer I Blueprint,0.01
31340,Small Targeting Systems Stabilizer II,5
31341,Small Targeting Systems Stabilizer II Blueprint,0.01
31342,Medium Targeting Systems Stabilizer II,10
31343,Medium Targeting Systems Stabilizer II Blueprint,0.01
31344,Capital Targeting Systems Stabilizer II,40
31345,Capital Targeting Systems Stabilizer II Blueprint,0.01
31346,Small Tracking Diagnostic Subroutines I,5
31347,Small Tracking Diagnostic Subroutines I Blueprint,0.01
31348,Medium Tracking Diagnostic Subroutines I,10
31349,Medium Tracking Diagnostic Subroutines I Blueprint,0.01
31350,Capital Tracking Diagnostic Subroutines I,40
31351,Capital Tracking Diagnostic Subroutines I Blueprint,0.01
31352,Small Tracking Diagnostic Subroutines II,5
31353,Small Tracking Diagnostic Subroutines II Blueprint,0.01
31354,Medium Tracking Diagnostic Subroutines II,10
31355,Medium Tracking Diagnostic Subroutines II Blueprint,0.01
31356,Capital Tracking Diagnostic Subroutines II,40
31357,Capital Tracking Diagnostic Subroutines II Blueprint,0.01
31358,Small Ancillary Current Router I,5
31359,Small Ancillary Current Router I Blueprint,0.01
31360,Medium Ancillary Current Router I,10
31361,Medium Ancillary Current Router I Blueprint,0.01
31362,Capital Ancillary Current Router I,40
31363,Capital Ancillary Current Router I Blueprint,0.01
31364,Small Ancillary Current Router II,5
31365,Small Ancillary Current Router II Blueprint,0.01
31366,Medium Ancillary Current Router II,10
31367,Medium Ancillary Current Router II Blueprint,0.01
31368,Capital Ancillary Current Router II,40
31369,Capital Ancillary Current Router II Blueprint,0.01
31370,Small Capacitor Control Circuit I,5
31371,Small Capacitor Control Circuit I Blueprint,0.01
31372,Medium Capacitor Control Circuit I,10
31373,Medium Capacitor Control Circuit I Blueprint,0.01
31374,Capital Capacitor Control Circuit I,40
31375,Capital Capacitor Control Circuit I Blueprint,0.01
31376,Small Capacitor Control Circuit II,5
31377,Small Capacitor Control Circuit II Blueprint,0.01
31378,Medium Capacitor Control Circuit II,10
31379,Medium Capacitor Control Circuit II Blueprint,0.01
31380,Capital Capacitor Control Circuit II,40
31381,Capital Capacitor Control Circuit II Blueprint,0.01
31382,Small Egress Port Maximizer I,5
31383,Small Egress Port Maximizer I Blueprint,0.01
31384,Medium Egress Port Maximizer I,10
31385,Medium Egress Port Maximizer I Blueprint,0.01
31386,Capital Egress Port Maximizer I,40
31387,Capital Egress Port Maximizer I Blueprint,0.01
31388,Small Egress Port Maximizer II,5
31389,Small Egress Port Maximizer II Blueprint,0.01
31390,Medium Egress Port Maximizer II,10
31391,Medium Egress Port Maximizer II Blueprint,0.01
31392,Capital Egress Port Maximizer II,40
31393,Capital Egress Port Maximizer II Blueprint,0.01
31394,Small Powergrid Subroutine Maximizer I,5
31395,Small Powergrid Subroutine Maximizer I Blueprint,0.01
31396,Medium Powergrid Subroutine Maximizer I,10
31397,Medium Powergrid Subroutine Maximizer I Blueprint,0.01
31398,Capital Powergrid Subroutine Maximizer I,40
31399,Capital Powergrid Subroutine Maximizer I Blueprint,0.01
31400,Small Powergrid Subroutine Maximizer II,5
31401,Small Powergrid Subroutine Maximizer II Blueprint,0.01
31402,Medium Powergrid Subroutine Maximizer II,10
31403,Medium Powergrid Subroutine Maximizer II Blueprint,0.01
31404,Capital Powergrid Subroutine Maximizer II,40
31405,Capital Powergrid Subroutine Maximizer II Blueprint,0.01
31406,Small Semiconductor Memory Cell I,5
31407,Small Semiconductor Memory Cell I Blueprint,0.01
31408,Medium Semiconductor Memory Cell I,10
31409,Medium Semiconductor Memory Cell I Blueprint,0.01
31410,Capital Semiconductor Memory Cell I,40
31411,Capital Semiconductor Memory Cell I Blueprint,0.01
31412,Small Semiconductor Memory Cell II,5
31413,Small Semiconductor Memory Cell II Blueprint,0.01
31414,Medium Semiconductor Memory Cell II,10
31415,Medium Semiconductor Memory Cell II Blueprint,0.01
31416,Capital Semiconductor Memory Cell II,40
31417,Capital Semiconductor Memory Cell II Blueprint,0.01
31418,Small Algid Energy Administrations Unit I,5
31419,Small Algid Energy Administrations Unit I Blueprint,0.01
31420,Medium Algid Energy Administrations Unit I,10
31421,Medium Algid Energy Administrations Unit I Blueprint,0.01
31422,Capital Algid Energy Administrations Unit I,40
31423,Capital Algid Energy Administrations Unit I Blueprint,0.01
31424,Small Algid Energy Administrations Unit II,5
31425,Small Algid Energy Administrations Unit II Blueprint,0.01
31426,Medium Algid Energy Administrations Unit II,10
31427,Medium Algid Energy Administrations Unit II Blueprint,0.01
31428,Capital Algid Energy Administrations Unit II,40
31429,Capital Algid Energy Administrations Unit II Blueprint,0.01
31430,Small Energy Ambit Extension I,5
31431,Small Energy Ambit Extension I Blueprint,0.01
31432,Medium Energy Ambit Extension I,10
31433,Medium Energy Ambit Extension I Blueprint,0.01
31434,Capital Energy Ambit Extension I,40
31435,Capital Energy Ambit Extension I Blueprint,0.01
31436,Small Energy Ambit Extension II,5
31437,Small Energy Ambit Extension II Blueprint,0.01
31438,Medium Energy Ambit Extension II,10
31439,Medium Energy Ambit Extension II Blueprint,0.01
31440,Capital Energy Ambit Extension II,40
31441,Capital Energy Ambit Extension II Blueprint,0.01
31442,Small Energy Burst Aerator I,5
31443,Small Energy Burst Aerator I Blueprint,0.01
31444,Medium Energy Burst Aerator I,10
31445,Medium Energy Burst Aerator I Blueprint,0.01
31446,Capital Energy Burst Aerator I,40
31447,Capital Energy Burst Aerator I Blueprint,0.01
31448,Small Energy Burst Aerator II,5
31449,Small Energy Burst Aerator II Blueprint,0.01
31450,Medium Energy Burst Aerator II,10
31451,Medium Energy Burst Aerator II Blueprint,0.01
31452,Capital Energy Burst Aerator II,40
31453,Capital Energy Burst Aerator II Blueprint,0.01
31454,Small Energy Collision Accelerator I,5
31455,Small Energy Collision Accelerator I Blueprint,0.01
31456,Medium Energy Collision Accelerator I,10
31457,Medium Energy Collision Accelerator I Blueprint,0.01
31458,Capital Energy Collision Accelerator I,40
31459,Capital Energy Collision Accelerator I Blueprint,0.01
31460,Small Energy Collision Accelerator II,5
31461,Small Energy Collision Accelerator II Blueprint,0.01
31462,Medium Energy Collision Accelerator II,10
31463,Medium Energy Collision Accelerator II Blueprint,0.01
31464,Capital Energy Collision Accelerator II,40
31465,Capital Energy Collision Accelerator II Blueprint,0.01
31466,Small Energy Discharge Elutriation I,5
31467,Small Energy Discharge Elutriation I Blueprint,0.01
31468,Medium Energy Discharge Elutriation I,10
31469,Medium Energy Discharge Elutriation I Blueprint,0.01
31470,Capital Energy Discharge Elutriation I,40
31471,Capital Energy Discharge Elutriation I Blueprint,0.01
31472,Small Energy Discharge Elutriation II,5
31473,Small Energy Discharge Elutriation II Blueprint,0.01
31474,Medium Energy Discharge Elutriation II,10
31475,Medium Energy Discharge Elutriation II Blueprint,0.01
31476,Capital Energy Discharge Elutriation II,40
31477,Capital Energy Discharge Elutriation II Blueprint,0.01
31478,Small Energy Locus Coordinator I,5
31479,Small Energy Locus Coordinator I Blueprint,0.01
31480,Medium Energy Locus Coordinator I,10
31481,Medium Energy Locus Coordinator I Blueprint,0.01
31482,Capital Energy Locus Coordinator I,40
31483,Capital Energy Locus Coordinator I Blueprint,0.01
31484,Small Energy Locus Coordinator II,5
31485,Small Energy Locus Coordinator II Blueprint,0.01
31486,Medium Energy Locus Coordinator II,10
31487,Medium Energy Locus Coordinator II Blueprint,0.01
31488,Capital Energy Locus Coordinator II,40
31489,Capital Energy Locus Coordinator II Blueprint,0.01
31490,Small Energy Metastasis Adjuster I,5
31491,Small Energy Metastasis Adjuster I Blueprint,0.01
31492,Medium Energy Metastasis Adjuster I,10
31493,Medium Energy Metastasis Adjuster I Blueprint,0.01
31494,Capital Energy Metastasis Adjuster I,40
31495,Capital Energy Metastasis Adjuster I Blueprint,0.01
31496,Small Energy Metastasis Adjuster II,5
31497,Small Energy Metastasis Adjuster II Blueprint,0.01
31498,Medium Energy Metastasis Adjuster II,10
31499,Medium Energy Metastasis Adjuster II Blueprint,0.01
31500,Capital Energy Metastasis Adjuster II,40
31501,Capital Energy Metastasis Adjuster II Blueprint,0.01
31502,Small Algid Hybrid Administrations Unit I,5
31503,Small Algid Hybrid Administrations Unit I Blueprint,0.01
31504,Medium Algid Hybrid Administrations Unit I,10
31505,Medium Algid Hybrid Administrations Unit I Blueprint,0.01
31506,Capital Algid Hybrid Administrations Unit I,40
31507,Capital Algid Hybrid Administrations Unit I Blueprint,0.01
31508,Small Algid Hybrid Administrations Unit II,5
31509,Small Algid Hybrid Administrations Unit II Blueprint,0.01
31510,Medium Algid Hybrid Administrations Unit II,10
31511,Medium Algid Hybrid Administrations Unit II Blueprint,0.01
31512,Capital Algid Hybrid Administrations Unit II,40
31513,Capital Algid Hybrid Administrations Unit II Blueprint,0.01
31514,Small Hybrid Ambit Extension I,5
31515,Small Hybrid Ambit Extension I Blueprint,0.01
31516,Medium Hybrid Ambit Extension I,10
31517,Medium Hybrid Ambit Extension I Blueprint,0.01
31518,Capital Hybrid Ambit Extension I,40
31519,Capital Hybrid Ambit Extension I Blueprint,0.01
31520,Small Hybrid Ambit Extension II,5
31521,Small Hybrid Ambit Extension II Blueprint,0.01
31522,Medium Hybrid Ambit Extension II,10
31523,Medium Hybrid Ambit Extension II Blueprint,0.01
31524,Capital Hybrid Ambit Extension II,40
31525,Capital Hybrid Ambit Extension II Blueprint,0.01
31526,Small Hybrid Burst Aerator I,5
31527,Small Hybrid Burst Aerator I Blueprint,0.01
31528,Medium Hybrid Burst Aerator I,10
31529,Medium Hybrid Burst Aerator I Blueprint,0.01
31530,Capital Hybrid Burst Aerator I,40
31531,Capital Hybrid Burst Aerator I Blueprint,0.01
31532,Small Hybrid Burst Aerator II,5
31533,Small Hybrid Burst Aerator II Blueprint,0.01
31534,Medium Hybrid Burst Aerator II,10
31535,Medium Hybrid Burst Aerator II Blueprint,0.01
31536,Capital Hybrid Burst Aerator II,40
31537,Capital Hybrid Burst Aerator II Blueprint,0.01
31538,Small Hybrid Collision Accelerator I,5
31539,Small Hybrid Collision Accelerator I Blueprint,0.01
31540,Medium Hybrid Collision Accelerator I,10
31541,Medium Hybrid Collision Accelerator I Blueprint,0.01
31542,Capital Hybrid Collision Accelerator I,40
31543,Capital Hybrid Collision Accelerator I Blueprint,0.01
31544,Small Hybrid Collision Accelerator II,5
31545,Small Hybrid Collision Accelerator II Blueprint,0.01
31546,Medium Hybrid Collision Accelerator II,10
31547,Medium Hybrid Collision Accelerator II Blueprint,0.01
31548,Capital Hybrid Collision Accelerator II,40
31549,Capital Hybrid Collision Accelerator II Blueprint,0.01
31550,Small Hybrid Discharge Elutriation I,5
31551,Small Hybrid Discharge Elutriation I Blueprint,0.01
31552,Medium Hybrid Discharge Elutriation I,10
31553,Medium Hybrid Discharge Elutriation I Blueprint,0.01
31554,Capital Hybrid Discharge Elutriation I,40
31555,Capital Hybrid Discharge Elutriation I Blueprint,0.01
31556,Small Hybrid Discharge Elutriation II,5
31557,Small Hybrid Discharge Elutriation II Blueprint,0.01
31558,Medium Hybrid Discharge Elutriation II,10
31559,Medium Hybrid Discharge Elutriation II Blueprint,0.01
31560,Capital Hybrid Discharge Elutriation II,40
31561,Capital Hybrid Discharge Elutriation II Blueprint,0.01
31562,Small Hybrid Locus Coordinator I,5
31563,Small Hybrid Locus Coordinator I Blueprint,0.01
31564,Medium Hybrid Locus Coordinator I,10
31565,Medium Hybrid Locus Coordinator I Blueprint,0.01
31566,Capital Hybrid Locus Coordinator I,40
31567,Capital Hybrid Locus Coordinator I Blueprint,0.01
31568,Small Hybrid Locus Coordinator II,5
31569,Small Hybrid Locus Coordinator II Blueprint,0.01
31570,Medium Hybrid Locus Coordinator II,10
31571,Medium Hybrid Locus Coordinator II Blueprint,0.01
31572,Capital Hybrid Locus Coordinator II,40
31573,Capital Hybrid Locus Coordinator II Blueprint,0.01
31574,Small Hybrid Metastasis Adjuster I,5
31575,Small Hybrid Metastasis Adjuster I Blueprint,0.01
31576,Medium Hybrid Metastasis Adjuster I,10
31577,Medium Hybrid Metastasis Adjuster I Blueprint,0.01
31578,Capital Hybrid Metastasis Adjuster I,40
31579,Capital Hybrid Metastasis Adjuster I Blueprint,0.01
31580,Small Hybrid Metastasis Adjuster II,5
31581,Small Hybrid Metastasis Adjuster II Blueprint,0.01
31582,Medium Hybrid Metastasis Adjuster II,10
31583,Medium Hybrid Metastasis Adjuster II Blueprint,0.01
31584,Capital Hybrid Metastasis Adjuster II,40
31585,Capital Hybrid Metastasis Adjuster II Blueprint,0.01
31586,Small Bay Loading Accelerator I,5
31587,Small Bay Loading Accelerator I Blueprint,0.01
31588,Medium Bay Loading Accelerator I,10
31589,Medium Bay Loading Accelerator I Blueprint,0.01
31590,Capital Bay Loading Accelerator I,40
31591,Capital Bay Loading Accelerator I Blueprint,0.01
31592,Small Bay Loading Accelerator II,5
31593,Small Bay Loading Accelerator II Blueprint,0.01
31594,Medium Bay Loading Accelerator II,10
31595,Medium Bay Loading Accelerator II Blueprint,0.01
31596,Capital Bay Loading Accelerator II,40
31597,Capital Bay Loading Accelerator II Blueprint,0.01
31598,Small Hydraulic Bay Thrusters I,5
31599,Small Hydraulic Bay Thrusters I Blueprint,0.01
31600,Medium Hydraulic Bay Thrusters I,10
31601,Medium Hydraulic Bay Thrusters I Blueprint,0.01
31602,Capital Hydraulic Bay Thrusters I,40
31603,Capital Hydraulic Bay Thrusters I Blueprint,0.01
31604,Small Hydraulic Bay Thrusters II,5
31605,Small Hydraulic Bay Thrusters II Blueprint,0.01
31606,Medium Hydraulic Bay Thrusters II,10
31607,Medium Hydraulic Bay Thrusters II Blueprint,0.01
31608,Small Rocket Fuel Cache Partition I,5
31609,Small Rocket Fuel Cache Partition I Blueprint,0.01
31610,Medium Rocket Fuel Cache Partition I,10
31611,Medium Rocket Fuel Cache Partition I Blueprint,0.01
31612,Capital Rocket Fuel Cache Partition I,40
31613,Capital Rocket Fuel Cache Partition I Blueprint,0.01
31614,Small Rocket Fuel Cache Partition II,5
31615,Small Rocket Fuel Cache Partition II Blueprint,0.01
31616,Medium Rocket Fuel Cache Partition II,10
31617,Medium Rocket Fuel Cache Partition II Blueprint,0.01
31618,Capital Rocket Fuel Cache Partition II,40
31619,Capital Rocket Fuel Cache Partition II Blueprint,0.01
31620,Small Warhead Calefaction Catalyst I,5
31621,Small Warhead Calefaction Catalyst I Blueprint,0.01
31622,Medium Warhead Calefaction Catalyst I,10
31623,Medium Warhead Calefaction Catalyst I Blueprint,0.01
31624,Capital Warhead Calefaction Catalyst I,40
31625,Capital Warhead Calefaction Catalyst I Blueprint,0.01
31626,Small Warhead Calefaction Catalyst II,5
31627,Small Warhead Calefaction Catalyst II Blueprint,0.01
31628,Medium Warhead Calefaction Catalyst II,10
31629,Medium Warhead Calefaction Catalyst II Blueprint,0.01
31630,Capital Warhead Calefaction Catalyst II,40
31631,Capital Warhead Calefaction Catalyst II Blueprint,0.01
31632,Small Warhead Flare Catalyst I,5
31633,Small Warhead Flare Catalyst I Blueprint,0.01
31634,Medium Warhead Flare Catalyst I,10
31635,Medium Warhead Flare Catalyst I Blueprint,0.01
31636,Capital Warhead Flare Catalyst I,40
31637,Capital Warhead Flare Catalyst I Blueprint,0.01
31638,Small Warhead Flare Catalyst II,5
31639,Small Warhead Flare Catalyst II Blueprint,0.01
31640,Medium Warhead Flare Catalyst II,10
31641,Medium Warhead Flare Catalyst II Blueprint,0.01
31642,Capital Warhead Flare Catalyst II,40
31643,Capital Warhead Flare Catalyst II Blueprint,0.01
31644,Small Warhead Rigor Catalyst I,5
31645,Small Warhead Rigor Catalyst I Blueprint,0.01
31646,Medium Warhead Rigor Catalyst I,10
31647,Medium Warhead Rigor Catalyst I Blueprint,0.01
31648,Capital Warhead Rigor Catalyst I,40
31649,Capital Warhead Rigor Catalyst I Blueprint,0.01
31650,Small Warhead Rigor Catalyst II,5
31651,Small Warhead Rigor Catalyst II Blueprint,0.01
31652,Medium Warhead Rigor Catalyst II,10
31653,Medium Warhead Rigor Catalyst II Blueprint,0.01
31654,Capital Warhead Rigor Catalyst II,40
31655,Capital Warhead Rigor Catalyst II Blueprint,0.01
31656,Small Projectile Ambit Extension I,5
31657,Small Projectile Ambit Extension I Blueprint,0.01
31658,Medium Projectile Ambit Extension I,10
31659,Medium Projectile Ambit Extension I Blueprint,0.01
31660,Capital Projectile Ambit Extension I,40
31661,Capital Projectile Ambit Extension I Blueprint,0.01
31662,Small Projectile Ambit Extension II,5
31663,Small Projectile Ambit Extension II Blueprint,0.01
31664,Medium Projectile Ambit Extension II,10
31665,Medium Projectile Ambit Extension II Blueprint,0.01
31666,Capital Projectile Ambit Extension II,40
31667,Capital Projectile Ambit Extension II Blueprint,0.01
31668,Small Projectile Burst Aerator I,5
31669,Small Projectile Burst Aerator I Blueprint,0.01
31670,Medium Projectile Burst Aerator I,10
31671,Medium Projectile Burst Aerator I Blueprint,0.01
31672,Capital Projectile Burst Aerator I,40
31673,Capital Projectile Burst Aerator I Blueprint,0.01
31674,Small Projectile Burst Aerator II,5
31675,Small Projectile Burst Aerator II Blueprint,0.01
31676,Medium Projectile Burst Aerator II,10
31677,Medium Projectile Burst Aerator II Blueprint,0.01
31678,Capital Projectile Burst Aerator II,40
31679,Capital Projectile Burst Aerator II Blueprint,0.01
31680,Small Projectile Collision Accelerator I,5
31681,Small Projectile Collision Accelerator I Blueprint,0.01
31682,Medium Projectile Collision Accelerator I,10
31683,Medium Projectile Collision Accelerator I Blueprint,0.01
31684,Capital Projectile Collision Accelerator I,40
31685,Capital Projectile Collision Accelerator I Blueprint,0.01
31686,Small Projectile Collision Accelerator II,5
31687,Small Projectile Collision Accelerator II Blueprint,0.01
31688,Medium Projectile Collision Accelerator II,10
31689,Medium Projectile Collision Accelerator II Blueprint,0.01
31690,Capital Projectile Collision Accelerator II,40
31691,Capital Projectile Collision Accelerator II Blueprint,0.01
31692,Small Projectile Locus Coordinator I,5
31693,Small Projectile Locus Coordinator I Blueprint,0.01
31694,Medium Projectile Locus Coordinator I,10
31695,Medium Projectile Locus Coordinator I Blueprint,0.01
31696,Capital Projectile Locus Coordinator I,40
31697,Capital Projectile Locus Coordinator I Blueprint,0.01
31698,Small Projectile Locus Coordinator II,5
31699,Small Projectile Locus Coordinator II Blueprint,0.01
31700,Medium Projectile Locus Coordinator II,10
31701,Medium Projectile Locus Coordinator II Blueprint,0.01
31702,Capital Projectile Locus Coordinator II,40
31703,Capital Projectile Locus Coordinator II Blueprint,0.01
31704,Small Projectile Metastasis Adjuster I,5
31705,Small Projectile Metastasis Adjuster I Blueprint,0.01
31706,Medium Projectile Metastasis Adjuster I,10
31707,Medium Projectile Metastasis Adjuster I Blueprint,0.01
31708,Capital Projectile Metastasis Adjuster I,40
31709,Capital Projectile Metastasis Adjuster I Blueprint,0.01
31710,Small Projectile Metastasis Adjuster II,5
31711,Small Projectile Metastasis Adjuster II Blueprint,0.01
31712,Medium Projectile Metastasis Adjuster II,10
31713,Medium Projectile Metastasis Adjuster II Blueprint,0.01
31714,Capital Projectile Metastasis Adjuster II,40
31715,Capital Projectile Metastasis Adjuster II Blueprint,0.01
31716,Small Anti-EM Screen Reinforcer I,5
31717,Small Anti-EM Screen Reinforcer I Blueprint,0.01
31718,Medium Anti-EM Screen Reinforcer I,10
31719,Medium Anti-EM Screen Reinforcer I Blueprint,0.01
31720,Capital Anti-EM Screen Reinforcer I,40
31721,Capital Anti-EM Screen Reinforcer I Blueprint,0.01
31722,Small Anti-EM Screen Reinforcer II,5
31723,Small Anti-EM Screen Reinforcer II Blueprint,0.01
31724,Medium Anti-EM Screen Reinforcer II,10
31725,Medium Anti-EM Screen Reinforcer II Blueprint,0.01
31726,Capital Anti-EM Screen Reinforcer II,40
31727,Capital Anti-EM Screen Reinforcer II Blueprint,0.01
31728,Small Anti-Explosive Screen Reinforcer I,5
31729,Small Anti-Explosive Screen Reinforcer I Blueprint,0.01
31730,Medium Anti-Explosive Screen Reinforcer I,10
31731,Medium Anti-Explosive Screen Reinforcer I Blueprint,0.01
31732,Capital Anti-Explosive Screen Reinforcer I,40
31733,Capital Anti-Explosive Screen Reinforcer I Blueprint,0.01
31734,Small Anti-Explosive Screen Reinforcer II,5
31735,Small Anti-Explosive Screen Reinforcer II Blueprint,0.01
31736,Medium Anti-Explosive Screen Reinforcer II,10
31737,Medium Anti-Explosive Screen Reinforcer II Blueprint,0.01
31738,Capital Anti-Explosive Screen Reinforcer II,40
31739,Capital Anti-Explosive Screen Reinforcer II Blueprint,0.01
31740,Small Anti-Kinetic Screen Reinforcer I,5
31741,Small Anti-Kinetic Screen Reinforcer I Blueprint,0.01
31742,Medium Anti-Kinetic Screen Reinforcer I,10
31743,Medium Anti-Kinetic Screen Reinforcer I Blueprint,0.01
31744,Capital Anti-Kinetic Screen Reinforcer I,40
31745,Capital Anti-Kinetic Screen Reinforcer I Blueprint,0.01
31746,Small Anti-Kinetic Screen Reinforcer II,5
31747,Small Anti-Kinetic Screen Reinforcer II Blueprint,0.01
31748,Medium Anti-Kinetic Screen Reinforcer II,10
31749,Medium Anti-Kinetic Screen Reinforcer II Blueprint,0.01
31750,Capital Anti-Kinetic Screen Reinforcer II,40
31751,Capital Anti-Kinetic Screen Reinforcer II Blueprint,0.01
31752,Small Anti-Thermal Screen Reinforcer I,5
31753,Small Anti-Thermal Screen Reinforcer I Blueprint,0.01
31754,Medium Anti-Thermal Screen Reinforcer I,10
31755,Medium Anti-Thermal Screen Reinforcer I Blueprint,0.01
31756,Capital Anti-Thermal Screen Reinforcer I,40
31757,Capital Anti-Thermal Screen Reinforcer I Blueprint,0.01
31758,Small Anti-Thermal Screen Reinforcer II,5
31759,Small Anti-Thermal Screen Reinforcer II Blueprint,0.01
31760,Medium Anti-Thermal Screen Reinforcer II,10
31761,Medium Anti-Thermal Screen Reinforcer II Blueprint,0.01
31762,Capital Anti-Thermal Screen Reinforcer II,40
31763,Capital Anti-Thermal Screen Reinforcer II Blueprint,0.01
31764,Small Core Defense Capacitor Safeguard I,5
31765,Small Core Defense Capacitor Safeguard I Blueprint,0.01
31766,Medium Core Defense Capacitor Safeguard I,10
31767,Medium Core Defense Capacitor Safeguard I Blueprint,0.01
31768,Capital Core Defense Capacitor Safeguard I,40
31769,Capital Core Defense Capacitor Safeguard I Blueprint,0.01
31770,Small Core Defense Capacitor Safeguard II,5
31771,Small Core Defense Capacitor Safeguard II Blueprint,0.01
31772,Medium Core Defense Capacitor Safeguard II,10
31773,Medium Core Defense Capacitor Safeguard II Blueprint,0.01
31774,Capital Core Defense Capacitor Safeguard II,40
31775,Capital Core Defense Capacitor Safeguard II Blueprint,0.01
31776,Small Core Defense Charge Economizer I,5
31777,Small Core Defense Charge Economizer I Blueprint,0.01
31778,Medium Core Defense Charge Economizer I,10
31779,Medium Core Defense Charge Economizer I Blueprint,0.01
31780,Capital Core Defense Charge Economizer I,40
31781,Capital Core Defense Charge Economizer I Blueprint,0.01
31782,Small Core Defense Charge Economizer II,5
31783,Small Core Defense Charge Economizer II Blueprint,0.01
31784,Medium Core Defense Charge Economizer II,10
31785,Medium Core Defense Charge Economizer II Blueprint,0.01
31786,Capital Core Defense Charge Economizer II,40
31787,Capital Core Defense Charge Economizer II Blueprint,0.01
31788,Small Core Defense Field Extender I,5
31789,Small Core Defense Field Extender I Blueprint,0.01
31790,Medium Core Defense Field Extender I,10
31791,Medium Core Defense Field Extender I Blueprint,0.01
31792,Capital Core Defense Field Extender I,40
31793,Capital Core Defense Field Extender I Blueprint,0.01
31794,Small Core Defense Field Extender II,5
31795,Small Core Defense Field Extender II Blueprint,0.01
31796,Medium Core Defense Field Extender II,10
31797,Medium Core Defense Field Extender II Blueprint,0.01
31798,Capital Core Defense Field Extender II,40
31799,Capital Core Defense Field Extender II Blueprint,0.01
31800,Small Core Defense Field Purger I,5
31801,Small Core Defense Field Purger I Blueprint,0.01
31802,Medium Core Defense Field Purger I,10
31803,Medium Core Defense Field Purger I Blueprint,0.01
31804,Capital Core Defense Field Purger I,40
